State.Name,Deaths.2019,Deaths.2020,Deaths.2021,Deaths.2022,Deaths.2023,Deaths.2024,Pop.Jun.2019,Pop.Jul.2020,Pop.Jul.2021,Pop.Jul.2022,Pop.Jul.2023,Pop.Jul.2024,Crude.Mortality.Rate.19,Crude.Mortality.Rate.20,Crude.Mortality.Rate.21,Crude.Mortality.Rate.22,Crude.Mortality.Rate.23,Crude.Mortality.Rate.24,Pct.Chg.Deaths.19.20,Pct.Chg.Deaths.20.21,Pct.Chg.Pop.19.20,Pct.Chg.Pop.20.21,Pct.Chg.Rate.19.20,Pct.Chg.Rate.20.21,Pct.Chg.Deaths.21.22,Pct.Chg.Deaths.22.23,Pct.Chg.Deaths.23.24,Pct.Chg.Deaths.19.24,Pct.Chg.Pop.21.22,Pct.Chg.Pop.22.23,Pct.Chg.Pop.23.24,Pct.Chg.Pop.19.24
Nebraska,17,30,21,20,27,17,5537,5402,5402,5493,5721.5,5846,30.702546505327796,55.53498704183635,38.87449092928545,36.40997633351538,47.19042209210871,29.079712624016423,76.47058823529412,-30,-2.4381433989525014,0,80.880719559204607,-30,-4.761904761904762,35,-37.03703703703704,0,1.6845612736023696,4.159839796104133,2.176002796469457,5.5806393353801695
Nevada,41,80,68,53,46,54,13414,11231,10895,10453.5,10429.5,10613,30.565081258386762,71.23141305315644,62.41395135383203,50.70072224613766,44.10566182463205,50.880995006124564,95.1219512195122,-15,-16.274042045623975,-2.9917193482325706,133.048335291473,-12.3786140431391,-22.058823529411764,-13.20754716981132,17.391304347826086,31.70731707317073,-4.052317576870124,-0.22958817620892524,1.7594323793086917,-20.881168927985687
New Hampshire,9,7,8,NA,NA,NA,2636,2426,2137,2087,2098.5,2144,34.14264036418817,28.854080791426217,37.43565746373421,NA,NA,NA,-22.22222222222222,14.285714285714285,-7.966616084977238,-11.912613355317395,-15.4896033708894,29.7412928671703,NA,NA,NA,NA,-2.339728591483388,0.5510301868711068,2.1682153919466285,-18.664643399089528
New Jersey,40,87,39,55,43,42,19050,17132,12136,12827,13328.5,12593,20.99737532808399,50.782162035956105,32.13579433091628,42.878303578389335,32.26169486438834,33.35186214563646,117.5,-55.172413793103445,-10.068241469816273,-29.16180247490077,141.850046696241,-36.7183415543382,41.02564102564102,-21.818181818181817,-2.3255813953488373,5,5.693803559657217,3.9097216808295006,-5.518250365757587,-33.89501312335958
New Mexico,19,41,25,15,21,18,6902,6303,5675,5536.5,5396,5621,27.5282526803825,65.0483896557195,44.05286343612335,27.0929287455974,38.91771682727947,32.022771748799144,115.78947368421053,-39.02439024390244,-8.67864387134164,-9.963509439949231,136.29683442304,-32.2767809175889,-40,40,-14.285714285714285,-5.263157894736842,-2.4405286343612334,-2.5377043258376233,4.169755374351372,-18.559837728194726
New York,113,121,137,113,107,143,46136,38390,32136,31181.5,31959,32918,24.492803884168545,31.51862464183381,42.63131690316157,36.23943684556548,33.48039675834663,43.441278327966465,7.079646017699115,13.223140495867769,-16.78949193688226,-16.290700703308154,28.6852448208535,35.2575418109399,-17.51824817518248,-5.3097345132743365,33.64485981308411,26.548672566371685,-2.970189195917351,2.4934656767634658,3.0007196720798524,-28.650078030171667
North Carolina,119,141,118,114,136,134,34737,31506,29492,29979,30852.5,31972,34.25742004203011,44.75338030851267,40.0108504001085,38.02661863304313,44.080706587796776,41.91167271362442,18.487394957983195,-16.312056737588655,-9.301321357630192,-6.392433187329398,30.6385018299836,-10.5970317229916,-3.389830508474576,19.298245614035086,-1.4705882352941175,12.605042016806722,1.6512952665129526,2.913706261049401,3.6285552224293007,-7.959812303883468
North Dakota,1,7,4,3,3,1,1736,1247,1633,1706,1846.5,1929,5.76036866359447,56.13472333600642,24.49479485609308,17.58499413833529,16.246953696181965,5.184033177812338,600,-42.857142857142854,-28.168202764976957,30.954290296712113,874.498797113071,-56.3642725920742,-25,0,-66.66666666666666,0,4.470300061236987,8.235638921453694,4.467912266450041,11.117511520737327
Ohio,136,250,123,165,NA,NA,49872,46351,43687,43683.5,44092.5,45063,27.269810715431507,53.936268904662256,28.15482866756701,37.7716986963041,NA,NA,83.82352941176471,-50.8,-7.060073788899583,-5.747448814480809,97.7874707950967,-47.7998214571841,34.146341463414636,NA,NA,NA,-0.00801153661272232,0.9362802888962651,2.20105460112264,-9.642685274302213
Oklahoma,100,139,123,132,127,140,26869,24039,22452,22805.5,23011,22698,37.217611373702034,57.822704771413115,54.78353821485837,57.880774374602616,55.190995610794836,61.67944312274209,39,-11.510791366906476,-10.532584018757676,-6.6017721203045054,55.3638254503099,-5.25600898223162,7.317073170731707,-3.787878787878788,10.236220472440944,40,1.5744699804026367,0.9010984192409724,-1.3602190256833688,-15.523465703971121
Oregon,41,50,52,47,48,34,15902,14055,12068,12582.5,12754.5,12056,25.78292038737266,35.574528637495554,43.08916141862778,37.35346711702762,37.633776314242034,28.20172528201725,21.951219512195124,4,-11.614891208652999,-14.137317680540734,37.9771108276718,21.1236327477627,-9.615384615384617,2.127659574468085,-29.166666666666668,-17.073170731707318,4.263341067285383,1.3669779455593085,-5.476498490728762,-24.185637026789085
Pennsylvania,158,217,236,NA,158,190,46747,42101,37748,37927,38532,39061,33.79896036109269,51.542718700268395,62.519868602310055,NA,41.00487906155923,48.64186784772536,37.34177215189873,8.755760368663594,-9.93860568592637,-10.33942186646398,52.4979412076865,21.2971883882883,NA,NA,20.253164556962027,20.253164556962027,0.47419730846667374,1.5951696680465106,1.3728848749091664,-16.441696793377115
Rhode Island,3,8,5,6,NA,NA,2755,2320,2325,2303.5,2304,2325,10.889292196007261,34.48275862068965,21.50537634408602,26.047319296722378,NA,NA,166.66666666666669,-37.5,-15.789473684210526,0.21551724137931033,216.666666666667,-37.6344086021505,20,NA,NA,NA,-0.9247311827956989,0.021706099413935316,0.9114583333333334,-15.60798548094374
South Carolina,71,121,90,94,82,93,18856,17318,15954,16440.5,16339.5,16922,37.653797199830294,69.86949994225661,56.41218503196691,57.17587664608741,50.18513418403256,54.95804278454084,70.4225352112676,-25.6198347107438,-8.156554942723801,-7.876198175308927,85.5576466072099,-19.2606429435039,4.444444444444445,-12.76595744680851,13.414634146341465,30.985915492957744,3.0493920020057663,-0.614336546942003,3.5649805685608493,-10.256682223165042
South Dakota,14,11,10,14,8,12,3870,3478,3338,3361,3575,3755,36.17571059431524,31.62737205290397,29.958058717795087,41.65426956263016,22.377622377622377,31.957390146471372,-21.428571428571427,-9.090909090909092,-10.12919896640827,-4.025301897642323,-12.5729072537583,-5.27806525409881,40,-42.857142857142854,50,-14.285714285714285,0.689035350509287,6.367152633144897,5.034965034965035,-2.9715762273901807
Tennessee,105,164,191,182,152,146,26722,24566,22924,22535,22618,23235,39.29346605792979,66.7589351135716,83.31879253184435,80.76325715553584,67.20311256521354,62.83623843339789,56.19047619047619,16.463414634146343,-8.068258363894918,-6.684034844907597,69.8983108671296,24.8054547156883,-4.712041884816754,-16.483516483516482,-3.9473684210526314,39.04761904761905,-1.696911533763741,0.368315952962059,2.7279158192589974,-13.049172966095352
Texas,447,700,583,553,571,570,161625,145579,134422,137452.5,143180.5,150353,27.65661252900232,48.08385824878588,43.37087679100148,40.23208017315073,39.879732226106206,37.91078328999089,56.59955257270693,-16.714285714285715,-9.927919566898685,-7.6638800925957735,73.8602592720362,-9.80158753775422,-5.145797598627787,3.25497287522604,-0.17513134851138354,27.516778523489933,2.2544672747020575,4.16725777996035,5.0094111977538835,-6.9741686001546785
Utah,21,36,12,16,17,18,6704,5993,5832,5845.5,6100.5,6469,31.324582338902147,60.07008176205573,20.5761316872428,27.371482336840305,27.86656831407262,27.82501159375483,71.42857142857143,-66.66666666666666,-10.605608591885442,-2.6864675454697147,91.7665848251531,-65.7464563328761,33.33333333333333,6.25,5.88235294117647,-14.285714285714285,0.23148148148148145,4.362329997433924,6.040488484550447,-3.5053699284009547
Vermont,4,2,1,10,10,2,1637,1417,1285,1327,1332,1374,24.43494196701283,14.114326040931546,7.782101167315176,75.35795026375283,75.07507507507508,14.55604075691412,-50,-50,-13.439218081857055,-9.31545518701482,-42.2371206774877,-44.863813229572,900,0,-80,-50,3.268482490272374,0.37678975131876413,3.153153153153153,-16.065974343310934
Virginia,90,128,121,92,87,97,36439,33451,30959,28245,27155,27417,24.698811712725377,38.264924815401635,39.083949739978685,32.57213666135599,32.03829865586448,35.37950906371959,42.22222222222222,-5.46875,-8.200005488624825,-7.449702549998505,54.9261772609356,2.1404064650021,-23.96694214876033,-5.434782608695652,11.494252873563218,7.777777777777778,-8.766433024322492,-3.8590901044432644,0.964831522739827,-24.759186585800926
Washington,37,51,44,56,55,37,19281,16703,14048,13822,13837,14147,19.189876043773662,30.533437107106508,31.321184510250568,40.51512082187816,39.74850039748501,26.153954902099386,37.83783783783784,-13.725490196078432,-13.370675794823919,-15.895348141052507,59.1122164492218,-58.0354750100496,27.27272727272727,-1.7857142857142856,-32.72727272727273,0,-1.6087699316628703,0.10852264505860224,2.2403700224037,-26.62724962398216
West Virginia,28,46,43,24,25,30,6785,4818,4385,4452.5,4850,4793,41.26750184229919,95.47530095475301,98.06157354618017,53.902302077484556,51.54639175257732,62.59127894846652,64.28571428571429,-6.521739130434782,-28.99042004421518,-8.987131589871316,131.357113206428,2.70883942293393,-44.18604651162791,4.166666666666666,20,7.142857142857142,1.5393386545039909,8.92756878158338,-1.175257731958763,-29.358879882092854
Wisconsin,51,70,49,51,55,50,24022,21801,20091,20888,22051.5,23190,21.230538672883192,32.108618870694,24.389029913891793,24.415932592876292,24.941613949164456,21.561017680034496,37.254901960784316,-30,-9.245691449504621,-7.84367689555525,51.2378906885904,-24.0421084067493,4.081632653061225,7.8431372549019605,-9.090909090909092,-1.9607843137254901,3.9669503757901547,5.570183837610111,5.162914087477042,-3.463491799184081
Wyoming,10,5,10,10,9,9,2516,2001,2192,2160.5,2133,2238,39.745627980922094,24.987506246876563,45.62043795620438,46.285582041194175,42.19409282700422,40.21447721179625,-50,100,-20.46899841017488,9.545227386306847,-37.1314342828586,82.5729927007299,0,-10,0,-10,-1.437043795620438,-1.2728535061328397,4.922644163150492,-11.049284578696343
